"","Time","scenario","summary_stat","incident_symptomatic","number"
"672",2020-05-11,"C","Median",58,0
"673",2020-05-12,"C","Median",63,0
"674",2020-05-13,"C","Median",66,0
"675",2020-05-14,"C","Median",70,0
"676",2020-05-15,"C","Median",74,0
"677",2020-05-16,"C","Median",79,0
"678",2020-05-17,"C","Median",84,0
"679",2020-05-18,"C","Median",89,0
"680",2020-05-19,"C","Median",93.5,0
"681",2020-05-20,"C","Median",98,0
"682",2020-05-21,"C","Median",105,0
"683",2020-05-22,"C","Median",110,0
"684",2020-05-23,"C","Median",119,0
"685",2020-05-24,"C","Median",126.5,0
"686",2020-05-25,"C","Median",134.5,0
"687",2020-05-26,"C","Median",144,0
"688",2020-05-27,"C","Median",155,0
"689",2020-05-28,"C","Median",164,0
"690",2020-05-29,"C","Median",175.5,0
"691",2020-05-30,"C","Median",190.5,0
"692",2020-05-31,"C","Median",201,0
"693",2020-06-01,"C","Median",214.5,0
"694",2020-06-02,"C","Median",229.5,0
"695",2020-06-03,"C","Median",241.5,0
"696",2020-06-04,"C","Median",259.5,0
"697",2020-06-05,"C","Median",275.5,0
"698",2020-06-06,"C","Median",292.5,0
"699",2020-06-07,"C","Median",310.5,0
"700",2020-06-08,"C","Median",325.5,0
"701",2020-06-09,"C","Median",350,0
"702",2020-06-10,"C","Median",371,0
"703",2020-06-11,"C","Median",398,0
"704",2020-06-12,"C","Median",420.5,0
"705",2020-06-13,"C","Median",440.5,0
"706",2020-06-14,"C","Median",470.5,0
"707",2020-06-15,"C","Median",483.5,0
"708",2020-06-16,"C","Median",503.5,0
"709",2020-06-17,"C","Median",524,0
"710",2020-06-18,"C","Median",546,0
"711",2020-06-19,"C","Median",565.5,0
"712",2020-06-20,"C","Median",588.5,0
"713",2020-06-21,"C","Median",620,0
"714",2020-06-22,"C","Median",643.5,0
"715",2020-06-23,"C","Median",673.5,0
"716",2020-06-24,"C","Median",701,0
"717",2020-06-25,"C","Median",736.5,0
"718",2020-06-26,"C","Median",765,0
"719",2020-06-27,"C","Median",796.5,0
"720",2020-06-28,"C","Median",832,0
"721",2020-06-29,"C","Median",871.5,0
"722",2020-06-30,"C","Median",899,0
"723",2020-07-01,"C","Median",942,0
"724",2020-07-02,"C","Median",1101,0
"725",2020-07-03,"C","Median",1233.5,0
"726",2020-07-04,"C","Median",1347,0
"727",2020-07-05,"C","Median",1470.5,0
"728",2020-07-06,"C","Median",1615,0
"729",2020-07-07,"C","Median",1746,0
"730",2020-07-08,"C","Median",1912,0
"731",2020-07-09,"C","Median",2054.5,0
"732",2020-07-10,"C","Median",2224.5,0
"733",2020-07-11,"C","Median",2389.5,0
"734",2020-07-12,"C","Median",2558.5,0
"735",2020-07-13,"C","Median",2765.5,0
"736",2020-07-14,"C","Median",2986.5,0
"737",2020-07-15,"C","Median",3215,0
"738",2020-07-16,"C","Median",3450,0
"739",2020-07-17,"C","Median",3675,0
"740",2020-07-18,"C","Median",3900.5,0
"741",2020-07-19,"C","Median",4183,0
"742",2020-07-20,"C","Median",4464,0
"743",2020-07-21,"C","Median",4727.5,0
"744",2020-07-22,"C","Median",5024.5,0
"745",2020-07-23,"C","Median",5305,0
"746",2020-07-24,"C","Median",5537.5,0
"747",2020-07-25,"C","Median",5848.5,0
"748",2020-07-26,"C","Median",6103.5,0
"749",2020-07-27,"C","Median",6347.5,0
"750",2020-07-28,"C","Median",6579,0
"751",2020-07-29,"C","Median",6791,0
"752",2020-07-30,"C","Median",6960,0
"753",2020-07-31,"C","Median",7130.5,0
"754",2020-08-01,"C","Median",7337.5,0
"755",2020-08-02,"C","Median",7545,0
"756",2020-08-03,"C","Median",7653.5,0
"757",2020-08-04,"C","Median",7673.5,0
"758",2020-08-05,"C","Median",7799.5,0
"759",2020-08-06,"C","Median",7814.5,0
"760",2020-08-07,"C","Median",7815.5,0
"761",2020-08-08,"C","Median",7788,0
"762",2020-08-09,"C","Median",7767.5,0
"763",2020-08-10,"C","Median",7723.5,0
"764",2020-08-11,"C","Median",7644,0
"765",2020-08-12,"C","Median",7610,0
"766",2020-08-13,"C","Median",7537.5,0
"767",2020-08-14,"C","Median",7453.5,0
"768",2020-08-15,"C","Median",7417.5,0
"769",2020-08-16,"C","Median",7327.5,0
"770",2020-08-17,"C","Median",7236.5,0
"771",2020-08-18,"C","Median",7090,0
"772",2020-08-19,"C","Median",6936.5,0
"773",2020-08-20,"C","Median",6777,0
"774",2020-08-21,"C","Median",6694,0
"775",2020-08-22,"C","Median",6623,0
"776",2020-08-23,"C","Median",6531.5,0
"777",2020-08-24,"C","Median",6375.5,0
"778",2020-08-25,"C","Median",6224.5,0
"779",2020-08-26,"C","Median",6118,0
"780",2020-08-27,"C","Median",6000.5,0
"781",2020-08-28,"C","Median",5850,0
"782",2020-08-29,"C","Median",5695,0
"783",2020-08-30,"C","Median",5515,0
"784",2020-08-31,"C","Median",5379,0
"785",2020-09-01,"C","Median",5206,0
"786",2020-09-02,"C","Median",5095.5,0
"787",2020-09-03,"C","Median",4912,0
"788",2020-09-04,"C","Median",4822.5,0
"789",2020-09-05,"C","Median",4676,0
"790",2020-09-06,"C","Median",4518,0
"791",2020-09-07,"C","Median",4381.5,0
"792",2020-09-08,"C","Median",4226,0
"793",2020-09-09,"C","Median",4042.5,0
"794",2020-09-10,"C","Median",3885.5,0
"795",2020-09-11,"C","Median",3729,0
"796",2020-09-12,"C","Median",3580,0
"797",2020-09-13,"C","Median",3396,0
"798",2020-09-14,"C","Median",3233,0
"799",2020-09-15,"C","Median",3073,0
"800",2020-09-16,"C","Median",2924.5,0
"801",2020-09-17,"C","Median",2756,0
"802",2020-09-18,"C","Median",2628,0
"803",2020-09-19,"C","Median",2465.5,0
"804",2020-09-20,"C","Median",2323.5,0
"805",2020-09-21,"C","Median",2195.5,0
"806",2020-09-22,"C","Median",2076.5,0
"807",2020-09-23,"C","Median",1934.5,0
"808",2020-09-24,"C","Median",1856,0
"809",2020-09-25,"C","Median",1730.5,0
"810",2020-09-26,"C","Median",1638,0
"811",2020-09-27,"C","Median",1543.5,0
"812",2020-09-28,"C","Median",1458.5,0
"813",2020-09-29,"C","Median",1358,0
"814",2020-09-30,"C","Median",1281,0
"815",2020-10-01,"C","Median",1196.5,0
"816",2020-10-02,"C","Median",1151,0
"817",2020-10-03,"C","Median",1069,0
"818",2020-10-04,"C","Median",984.5,0
"819",2020-10-05,"C","Median",941,0
"820",2020-10-06,"C","Median",891.5,0
"821",2020-10-07,"C","Median",829.5,0
"822",2020-10-08,"C","Median",768.5,0
"823",2020-10-09,"C","Median",742.5,0
"824",2020-10-10,"C","Median",680.5,0
"825",2020-10-11,"C","Median",642.5,0
"826",2020-10-12,"C","Median",604.5,0
"827",2020-10-13,"C","Median",577,0
"828",2020-10-14,"C","Median",540,0
"829",2020-10-15,"C","Median",502,0
"830",2020-10-16,"C","Median",465,0
"831",2020-10-17,"C","Median",443,0
"832",2020-10-18,"C","Median",409.5,0
"833",2020-10-19,"C","Median",391.5,0
"834",2020-10-20,"C","Median",368.5,0
"835",2020-10-21,"C","Median",346.5,0
"836",2020-10-22,"C","Median",325.5,0
"837",2020-10-23,"C","Median",303.5,0
"838",2020-10-24,"C","Median",289,0
"839",2020-10-25,"C","Median",268.5,0
"840",2020-10-26,"C","Median",252,0
"841",2020-10-27,"C","Median",242,0
"842",2020-10-28,"C","Median",227,0
"843",2020-10-29,"C","Median",209.5,0
"844",2020-10-30,"C","Median",196,0
"845",2020-10-31,"C","Median",184.5,0
"846",2020-11-01,"C","Median",175.5,0
"847",2020-11-02,"C","Median",164,0
"848",2020-11-03,"C","Median",150.5,0
"849",2020-11-04,"C","Median",146,0
"850",2020-11-05,"C","Median",132,0
"851",2020-11-06,"C","Median",128,0
"852",2020-11-07,"C","Median",120,0
"853",2020-11-08,"C","Median",112,0
"854",2020-11-09,"C","Median",105,0
"855",2020-11-10,"C","Median",96,0
"856",2020-11-11,"C","Median",94,0
"857",2020-11-12,"C","Median",87.5,0
"858",2020-11-13,"C","Median",82,0
"859",2020-11-14,"C","Median",78.5,0
"860",2020-11-15,"C","Median",72,0
"861",2020-11-16,"C","Median",67.5,0
"862",2020-11-17,"C","Median",63,0
"863",2020-11-18,"C","Median",58.5,0
"864",2020-11-19,"C","Median",56,0
"865",2020-11-20,"C","Median",51.5,0
"866",2020-11-21,"C","Median",49,0
"867",2020-11-22,"C","Median",46,0
"868",2020-11-23,"C","Median",43,0
"869",2020-11-24,"C","Median",42,0
"870",2020-11-25,"C","Median",38,0
"871",2020-11-26,"C","Median",37,0
"872",2020-11-27,"C","Median",34,0
"873",2020-11-28,"C","Median",31,0
"874",2020-11-29,"C","Median",30,0
"875",2020-11-30,"C","Median",28,0
"876",2020-12-01,"C","Median",27,0
"877",2020-12-02,"C","Median",26,0
"878",2020-12-03,"C","Median",25,0
"879",2020-12-04,"C","Median",22,0
"880",2020-12-05,"C","Median",21,0
"881",2020-12-06,"C","Median",18,0
"882",2020-12-07,"C","Median",16,0
"883",2020-12-08,"C","Median",16,0
"884",2020-12-09,"C","Median",16,0
"885",2020-12-10,"C","Median",15,0
"886",2020-12-11,"C","Median",15,0
"887",2020-12-12,"C","Median",13,0
"888",2020-12-13,"C","Median",13,0
"889",2020-12-14,"C","Median",12.5,0
"890",2020-12-15,"C","Median",11,0
"891",2020-12-16,"C","Median",10,0
"892",2020-12-17,"C","Median",10,0
"893",2020-12-18,"C","Median",9,0
"894",2020-12-19,"C","Median",9,0
"895",2020-12-20,"C","Median",8.5,0
"896",2020-12-21,"C","Median",6.5,0
"897",2020-12-22,"C","Median",6,0
"898",2020-12-23,"C","Median",6,0
"899",2020-12-24,"C","Median",6,0
"900",2020-12-25,"C","Median",NA,0
"901",2020-03-01,"D","Median",0,0
"902",2020-03-02,"D","Median",1,0
"903",2020-03-03,"D","Median",3,0
"904",2020-03-04,"D","Median",3,0
"905",2020-03-05,"D","Median",4,0
"906",2020-03-06,"D","Median",5,0
"907",2020-03-07,"D","Median",5,0
"908",2020-03-08,"D","Median",6.5,0
"909",2020-03-09,"D","Median",9,0
"910",2020-03-10,"D","Median",10,0
"911",2020-03-11,"D","Median",11,0
"912",2020-03-12,"D","Median",12,0
"913",2020-03-13,"D","Median",12,0
"914",2020-03-14,"D","Median",12,0
"915",2020-03-15,"D","Median",12,0
"916",2020-03-16,"D","Median",10,0
"917",2020-03-17,"D","Median",11,0
"918",2020-03-18,"D","Median",11,0
"919",2020-03-19,"D","Median",13,0
"920",2020-03-20,"D","Median",14,0
"921",2020-03-21,"D","Median",14,0
"922",2020-03-22,"D","Median",14,0
"923",2020-03-23,"D","Median",14,0
"924",2020-03-24,"D","Median",14,0
"925",2020-03-25,"D","Median",14,0
"926",2020-03-26,"D","Median",14,0
"927",2020-03-27,"D","Median",14,0
"928",2020-03-28,"D","Median",17,0
"929",2020-03-29,"D","Median",17,0
"930",2020-03-30,"D","Median",16.5,0
"931",2020-03-31,"D","Median",16,0
"932",2020-04-01,"D","Median",16,0
"933",2020-04-02,"D","Median",16,0
"934",2020-04-03,"D","Median",16,0
"935",2020-04-04,"D","Median",16,0
"936",2020-04-05,"D","Median",15.5,0
"937",2020-04-06,"D","Median",15,0
"938",2020-04-07,"D","Median",15,0
"939",2020-04-08,"D","Median",14,0
"940",2020-04-09,"D","Median",15,0
"941",2020-04-10,"D","Median",14,0
"942",2020-04-11,"D","Median",15,0
"943",2020-04-12,"D","Median",17,0
"944",2020-04-13,"D","Median",16,0
"945",2020-04-14,"D","Median",17,0
"946",2020-04-15,"D","Median",18,0
"947",2020-04-16,"D","Median",19,0
"948",2020-04-17,"D","Median",19,0
"949",2020-04-18,"D","Median",19,0
"950",2020-04-19,"D","Median",20,0
"951",2020-04-20,"D","Median",20,0
"952",2020-04-21,"D","Median",20,0
"953",2020-04-22,"D","Median",20,0
"954",2020-04-23,"D","Median",20,0
"955",2020-04-24,"D","Median",21,0
"956",2020-04-25,"D","Median",20.5,0
"957",2020-04-26,"D","Median",21,0
"958",2020-04-27,"D","Median",28,0
"959",2020-04-28,"D","Median",33,0
"960",2020-04-29,"D","Median",39,0
"961",2020-04-30,"D","Median",42.5,0
"962",2020-05-01,"D","Median",47,0
"963",2020-05-02,"D","Median",52,0
"964",2020-05-03,"D","Median",59,0
"965",2020-05-04,"D","Median",65,0
"966",2020-05-05,"D","Median",71,0
"967",2020-05-06,"D","Median",76,0
"968",2020-05-07,"D","Median",86,0
"969",2020-05-08,"D","Median",95,0
"970",2020-05-09,"D","Median",105.5,0
"971",2020-05-10,"D","Median",113.5,0
"972",2020-05-11,"D","Median",123.5,0
"973",2020-05-12,"D","Median",137,0
"974",2020-05-13,"D","Median",151,0
"975",2020-05-14,"D","Median",166.5,0
"976",2020-05-15,"D","Median",181.5,0
"977",2020-05-16,"D","Median",197.5,0
"978",2020-05-17,"D","Median",217,0
"979",2020-05-18,"D","Median",243,0
"980",2020-05-19,"D","Median",263.5,0
"981",2020-05-20,"D","Median",292.5,0
"982",2020-05-21,"D","Median",317,0
"983",2020-05-22,"D","Median",350,0
"984",2020-05-23,"D","Median",380.5,0
"985",2020-05-24,"D","Median",412.5,0
"986",2020-05-25,"D","Median",455.5,0
"987",2020-05-26,"D","Median",495.5,0
"988",2020-05-27,"D","Median",541,0
"989",2020-05-28,"D","Median",595.5,0
"990",2020-05-29,"D","Median",657,0
"991",2020-05-30,"D","Median",712.5,0
"992",2020-05-31,"D","Median",772,0
"993",2020-06-01,"D","Median",842,0
"994",2020-06-02,"D","Median",925,0
"995",2020-06-03,"D","Median",1000,0
"996",2020-06-04,"D","Median",1097.5,0
"997",2020-06-05,"D","Median",1191.5,0
"998",2020-06-06,"D","Median",1289,0
"999",2020-06-07,"D","Median",1404,0
"1000",2020-06-08,"D","Median",1532,0
"1001",2020-06-09,"D","Median",1649.5,0
"1002",2020-06-10,"D","Median",1804.5,0
"1003",2020-06-11,"D","Median",1953,0
"1004",2020-06-12,"D","Median",2115.5,0
"1005",2020-06-13,"D","Median",2292,0
"1006",2020-06-14,"D","Median",2453.5,0
"1007",2020-06-15,"D","Median",2686,0
"1008",2020-06-16,"D","Median",2861,0
"1009",2020-06-17,"D","Median",3108.5,0
"1010",2020-06-18,"D","Median",3357.5,0
"1011",2020-06-19,"D","Median",3598,0
"1012",2020-06-20,"D","Median",3833.5,0
"1013",2020-06-21,"D","Median",4122.5,0
"1014",2020-06-22,"D","Median",4368,0
"1015",2020-06-23,"D","Median",4688,0
"1016",2020-06-24,"D","Median",4992.5,0
"1017",2020-06-25,"D","Median",5295.5,0
"1018",2020-06-26,"D","Median",5595.5,0
"1019",2020-06-27,"D","Median",5898.5,0
"1020",2020-06-28,"D","Median",6242,0
"1021",2020-06-29,"D","Median",6561,0
"1022",2020-06-30,"D","Median",6783,0
"1023",2020-07-01,"D","Median",7054,0
"1024",2020-07-02,"D","Median",7222,0
"1025",2020-07-03,"D","Median",7465,0
"1026",2020-07-04,"D","Median",7682,0
"1027",2020-07-05,"D","Median",7828,0
"1028",2020-07-06,"D","Median",8004,0
"1029",2020-07-07,"D","Median",8111.5,0
"1030",2020-07-08,"D","Median",8214,0
"1031",2020-07-09,"D","Median",8247.5,0
"1032",2020-07-10,"D","Median",8302.5,0
"1033",2020-07-11,"D","Median",8283.5,0
"1034",2020-07-12,"D","Median",8275.5,0
"1035",2020-07-13,"D","Median",8242,0
"1036",2020-07-14,"D","Median",8208,0
"1037",2020-07-15,"D","Median",8081.5,0
"1038",2020-07-16,"D","Median",7995.5,0
"1039",2020-07-17,"D","Median",7859.5,0
"1040",2020-07-18,"D","Median",7773,0
"1041",2020-07-19,"D","Median",7686.5,0
"1042",2020-07-20,"D","Median",7541.5,0
"1043",2020-07-21,"D","Median",7420,0
"1044",2020-07-22,"D","Median",7293.5,0
"1045",2020-07-23,"D","Median",7154.5,0
"1046",2020-07-24,"D","Median",7020.5,0
"1047",2020-07-25,"D","Median",6949,0
"1048",2020-07-26,"D","Median",6852,0
"1049",2020-07-27,"D","Median",6716.5,0
"1050",2020-07-28,"D","Median",6600,0
"1051",2020-07-29,"D","Median",6486,0
"1052",2020-07-30,"D","Median",6292,0
"1053",2020-07-31,"D","Median",6182,0
"1054",2020-08-01,"D","Median",6006,0
"1055",2020-08-02,"D","Median",5841.5,0
"1056",2020-08-03,"D","Median",5682.5,0
"1057",2020-08-04,"D","Median",5523,0
"1058",2020-08-05,"D","Median",5380,0
"1059",2020-08-06,"D","Median",5211,0
"1060",2020-08-07,"D","Median",5052.5,0
"1061",2020-08-08,"D","Median",4896,0
"1062",2020-08-09,"D","Median",4731.5,0
"1063",2020-08-10,"D","Median",4578.5,0
"1064",2020-08-11,"D","Median",4399.5,0
"1065",2020-08-12,"D","Median",4269,0
"1066",2020-08-13,"D","Median",4051.5,0
"1067",2020-08-14,"D","Median",3908,0
"1068",2020-08-15,"D","Median",3720.5,0
"1069",2020-08-16,"D","Median",3528.5,0
"1070",2020-08-17,"D","Median",3382,0
"1071",2020-08-18,"D","Median",3212.5,0
"1072",2020-08-19,"D","Median",3031,0
"1073",2020-08-20,"D","Median",2881.5,0
"1074",2020-08-21,"D","Median",2723,0
"1075",2020-08-22,"D","Median",2568.5,0
"1076",2020-08-23,"D","Median",2430.5,0
"1077",2020-08-24,"D","Median",2269,0
"1078",2020-08-25,"D","Median",2137.5,0
"1079",2020-08-26,"D","Median",2013.5,0
"1080",2020-08-27,"D","Median",1899,0
"1081",2020-08-28,"D","Median",1789.5,0
"1082",2020-08-29,"D","Median",1682.5,0
"1083",2020-08-30,"D","Median",1585,0
"1084",2020-08-31,"D","Median",1483.5,0
"1085",2020-09-01,"D","Median",1392,0
"1086",2020-09-02,"D","Median",1314.5,0
"1087",2020-09-03,"D","Median",1228,0
"1088",2020-09-04,"D","Median",1163,0
"1089",2020-09-05,"D","Median",1088,0
"1090",2020-09-06,"D","Median",1011,0
"1091",2020-09-07,"D","Median",962.5,0
"1092",2020-09-08,"D","Median",910.5,0
"1093",2020-09-09,"D","Median",836,0
"1094",2020-09-10,"D","Median",793,0
"1095",2020-09-11,"D","Median",742,0
"1096",2020-09-12,"D","Median",708.5,0
"1097",2020-09-13,"D","Median",643,0
"1098",2020-09-14,"D","Median",617.5,0
"1099",2020-09-15,"D","Median",583,0
"1100",2020-09-16,"D","Median",546,0
"1101",2020-09-17,"D","Median",506,0
"1102",2020-09-18,"D","Median",476.5,0
"1103",2020-09-19,"D","Median",453.5,0
"1104",2020-09-20,"D","Median",423.5,0
"1105",2020-09-21,"D","Median",399.5,0
"1106",2020-09-22,"D","Median",373,0
"1107",2020-09-23,"D","Median",354,0
"1108",2020-09-24,"D","Median",330,0
"1109",2020-09-25,"D","Median",307,0
"1110",2020-09-26,"D","Median",289,0
"1111",2020-09-27,"D","Median",271,0
"1112",2020-09-28,"D","Median",252.5,0
"1113",2020-09-29,"D","Median",238,0
"1114",2020-09-30,"D","Median",224,0
"1115",2020-10-01,"D","Median",207.5,0
"1116",2020-10-02,"D","Median",200,0
"1117",2020-10-03,"D","Median",180.5,0
"1118",2020-10-04,"D","Median",171,0
"1119",2020-10-05,"D","Median",164,0
"1120",2020-10-06,"D","Median",153.5,0
"1121",2020-10-07,"D","Median",144,0
"1122",2020-10-08,"D","Median",137,0
"1123",2020-10-09,"D","Median",124,0
"1124",2020-10-10,"D","Median",118.5,0
"1125",2020-10-11,"D","Median",111.5,0
"1126",2020-10-12,"D","Median",105,0
"1127",2020-10-13,"D","Median",99.5,0
"1128",2020-10-14,"D","Median",90.5,0
"1129",2020-10-15,"D","Median",88,0
"1130",2020-10-16,"D","Median",80,0
"1131",2020-10-17,"D","Median",73,0
"1132",2020-10-18,"D","Median",71,0
"1133",2020-10-19,"D","Median",66.5,0
"1134",2020-10-20,"D","Median",62,0
"1135",2020-10-21,"D","Median",59.5,0
"1136",2020-10-22,"D","Median",55.5,0
"1137",2020-10-23,"D","Median",52,0
"1138",2020-10-24,"D","Median",48,0
"1139",2020-10-25,"D","Median",46,0
"1140",2020-10-26,"D","Median",42.5,0
"1141",2020-10-27,"D","Median",39,0
"1142",2020-10-28,"D","Median",38,0
"1143",2020-10-29,"D","Median",35,0
"1144",2020-10-30,"D","Median",32,0
"1145",2020-10-31,"D","Median",31.5,0
"1146",2020-11-01,"D","Median",29.5,0
"1147",2020-11-02,"D","Median",27,0
"1148",2020-11-03,"D","Median",26,0
"1149",2020-11-04,"D","Median",22,0
"1150",2020-11-05,"D","Median",22,0
"1151",2020-11-06,"D","Median",21,0
"1152",2020-11-07,"D","Median",20,0
"1153",2020-11-08,"D","Median",19,0
"1154",2020-11-09,"D","Median",19,0
"1155",2020-11-10,"D","Median",16,0
"1156",2020-11-11,"D","Median",15,0
"1157",2020-11-12,"D","Median",15,0
"1158",2020-11-13,"D","Median",14,0
"1159",2020-11-14,"D","Median",13,0
"1160",2020-11-15,"D","Median",12,0
"1161",2020-11-16,"D","Median",11,0
"1162",2020-11-17,"D","Median",11,0
"1163",2020-11-18,"D","Median",10,0
"1164",2020-11-19,"D","Median",10,0
"1165",2020-11-20,"D","Median",9,0
"1166",2020-11-21,"D","Median",8,0
"1167",2020-11-22,"D","Median",7,0
"1168",2020-11-23,"D","Median",7,0
"1169",2020-11-24,"D","Median",6,0
"1170",2020-11-25,"D","Median",6,0
"1171",2020-11-26,"D","Median",6,0
"1172",2020-11-27,"D","Median",6,0
"1173",2020-11-28,"D","Median",6,0
"1174",2020-11-29,"D","Median",5,0
"1175",2020-11-30,"D","Median",5,0
"1176",2020-12-01,"D","Median",4,0
"1177",2020-12-02,"D","Median",4,0
"1178",2020-12-03,"D","Median",3,0
"1179",2020-12-04,"D","Median",3,0
"1180",2020-12-05,"D","Median",2,0
"1181",2020-12-06,"D","Median",3,0
"1182",2020-12-07,"D","Median",2,0
"1183",2020-12-08,"D","Median",2,0
"1184",2020-12-09,"D","Median",1,0
"1185",2020-12-10,"D","Median",1,0
"1186",2020-12-11,"D","Median",1,0
"1187",2020-12-12,"D","Median",1,0
"1188",2020-12-13,"D","Median",1,0
"1189",2020-12-14,"D","Median",1,0
"1190",2020-12-15,"D","Median",1,0
"1191",2020-12-16,"D","Median",1,0
"1192",2020-12-17,"D","Median",1,0
"1193",2020-12-18,"D","Median",1,0
"1194",2020-12-19,"D","Median",1,0
"1195",2020-12-20,"D","Median",1,0
"1196",2020-12-21,"D","Median",1,0
"1197",2020-12-22,"D","Median",1,0
"1198",2020-12-23,"D","Median",0,0
"1199",2020-12-24,"D","Median",0,0
"1200",2020-12-25,"D","Median",NA,0
"1201",2020-03-01,"Uncontrolled","Median",0,0
"1202",2020-03-02,"Uncontrolled","Median",1,0
"1203",2020-03-03,"Uncontrolled","Median",3,0
"1204",2020-03-04,"Uncontrolled","Median",3,0
"1205",2020-03-05,"Uncontrolled","Median",4,0
"1206",2020-03-06,"Uncontrolled","Median",5,0
"1207",2020-03-07,"Uncontrolled","Median",5,0
"1208",2020-03-08,"Uncontrolled","Median",5,0
"1209",2020-03-09,"Uncontrolled","Median",8,0
"1210",2020-03-10,"Uncontrolled","Median",10,0
"1211",2020-03-11,"Uncontrolled","Median",12,0
"1212",2020-03-12,"Uncontrolled","Median",12,0
"1213",2020-03-13,"Uncontrolled","Median",12,0
"1214",2020-03-14,"Uncontrolled","Median",13,0
"1215",2020-03-15,"Uncontrolled","Median",15,0
"1216",2020-03-16,"Uncontrolled","Median",15,0
"1217",2020-03-17,"Uncontrolled","Median",19,0
"1218",2020-03-18,"Uncontrolled","Median",21,0
"1219",2020-03-19,"Uncontrolled","Median",24.5,0
"1220",2020-03-20,"Uncontrolled","Median",27,0
"1221",2020-03-21,"Uncontrolled","Median",29,0
"1222",2020-03-22,"Uncontrolled","Median",30,0
"1223",2020-03-23,"Uncontrolled","Median",36,0
"1224",2020-03-24,"Uncontrolled","Median",40,0
"1225",2020-03-25,"Uncontrolled","Median",41,0
