"","Time","scenario","summary_stat","incident_death","cum_death"
"530",2020-10-16,"B","Median",36.4392369011125,4323.34344549222
"531",2020-10-17,"B","Median",35.3505323582863,4358.6939778505
"532",2020-10-18,"B","Median",34.3522177774122,4393.04619562792
"533",2020-10-19,"B","Median",33.4653531281715,4426.51154875609
"534",2020-10-20,"B","Median",32.6920266917022,4459.20357544779
"535",2020-10-21,"B","Median",31.9259072351169,4491.12948268291
"536",2020-10-22,"B","Median",30.6393839391431,4521.76886662205
"537",2020-10-23,"B","Median",29.643726434185,4551.41259305623
"538",2020-10-24,"B","Median",28.6195892653269,4580.03218232156
"539",2020-10-25,"B","Median",27.2967521504088,4607.32893447197
"540",2020-10-26,"B","Median",26.3408120247486,4633.66974649672
"541",2020-10-27,"B","Median",25.2850928965625,4658.95483939328
"542",2020-10-28,"B","Median",23.8811408305972,4682.83598022388
"543",2020-10-29,"B","Median",23.3686790844213,4706.2046593083
"544",2020-10-30,"B","Median",22.1199710290148,4728.32463033731
"545",2020-10-31,"B","Median",21.2215664410863,4749.5461967784
"546",2020-11-01,"B","Median",20.3518085794577,4769.89800535786
"547",2020-11-02,"B","Median",19.3170889950849,4789.21509435294
"548",2020-11-03,"B","Median",18.6928749794089,4807.90796933235
"549",2020-11-04,"B","Median",17.6654983191202,4825.57346765147
"550",2020-11-05,"B","Median",16.9656975696795,4842.53916522115
"551",2020-11-06,"B","Median",15.991799247186,4858.53096446834
"552",2020-11-07,"B","Median",15.1425300057264,4873.67349447406
"553",2020-11-08,"B","Median",14.7877923980692,4888.46128687213
"554",2020-11-09,"B","Median",13.6420659469705,4902.1033528191
"555",2020-11-10,"B","Median",13.0498044919648,4915.15315731107
"556",2020-11-11,"B","Median",12.3180916709028,4927.47124898197
"557",2020-11-12,"B","Median",11.6265059112375,4939.09775489321
"558",2020-11-13,"B","Median",11.2591288367458,4950.35688372996
"559",2020-11-14,"B","Median",10.6221867007482,4960.9790704307
"560",2020-11-15,"B","Median",10.034143265498,4971.0132136962
"561",2020-11-16,"B","Median",9.56934923744325,4980.58256293364
"562",2020-11-17,"B","Median",8.88488083873841,4989.46744377238
"563",2020-11-18,"B","Median",8.65287355366072,4998.12031732604
"564",2020-11-19,"B","Median",8.03650814095799,5006.156825467
"565",2020-11-20,"B","Median",7.6591129236192,5013.81593839062
"566",2020-11-21,"B","Median",7.37604478940689,5021.19198318003
"567",2020-11-22,"B","Median",6.94341718740821,5028.13540036744
"568",2020-11-23,"B","Median",6.47050255801128,5034.60590292545
"569",2020-11-24,"B","Median",6.30899746485463,5040.9149003903
"570",2020-11-25,"B","Median",5.83343474359163,5046.74833513389
"571",2020-11-26,"B","Median",5.53197897463431,5052.28031410853
"572",2020-11-27,"B","Median",5.26708575161506,5057.54739986014
"573",2020-11-28,"B","Median",4.93906080273097,5062.48646066287
"574",2020-11-29,"B","Median",4.66801940400794,5067.15448006688
"575",2020-11-30,"B","Median",4.4682984282919,5071.62277849517
"576",2020-12-01,"B","Median",4.22611215276707,5075.84889064794
"577",2020-12-02,"B","Median",4.01780255595334,5079.86669320389
"578",2020-12-03,"B","Median",3.7928205142349,5083.65951371813
"579",2020-12-04,"B","Median",3.47101152928453,5087.13052524741
"580",2020-12-05,"B","Median",3.31809749573303,5090.44862274315
"581",2020-12-06,"B","Median",3.15718820802392,5093.60581095117
"582",2020-12-07,"B","Median",2.9767337344084,5096.58254468558
"583",2020-12-08,"B","Median",2.83193850249908,5099.41448318808
"584",2020-12-09,"B","Median",2.77010914689049,5102.18459233497
"585",2020-12-10,"B","Median",2.64086589382968,5104.8254582288
"586",2020-12-11,"B","Median",2.3734197178036,5107.1988779466
"587",2020-12-12,"B","Median",2.34081692560773,5109.53969487221
"588",2020-12-13,"B","Median",2.28098756999914,5111.82068244221
"589",2020-12-14,"B","Median",2.05866107967717,5113.87934352189
"590",2020-12-15,"B","Median",1.90590559511279,5115.785249117
"591",2020-12-16,"B","Median",1.90256037241583,5117.68780948941
"592",2020-12-17,"B","Median",1.62515627473702,5119.31296576415
"593",2020-12-18,"B","Median",1.6211568574876,5120.93412262164
"594",2020-12-19,"B","Median",1.50986861232662,5122.44399123397
"595",2020-12-20,"B","Median",1.45700125762484,5123.90099249159
"596",2020-12-21,"B","Median",1.32810322726099,5125.22909571885
"597",2020-12-22,"B","Median",1.32210555826332,5126.55120127711
"598",2020-12-23,"B","Median",1.19220752789947,5127.74340880501
"599",2020-12-24,"B","Median",1.1025894804786,5128.84599828549
"600",2020-12-25,"B","Median",1.05231415954028,5129.89831244503
"601",2020-03-01,"C","Median",0,0
"602",2020-03-02,"C","Median",0.018609785202864,0.018609785202864
"603",2020-03-03,"C","Median",0.026605123198202,0.0452149084010659
"604",2020-03-04,"C","Median",0.0234846120466646,0.0686995204477305
"605",2020-03-05,"C","Median",0.00536992840095465,0.0740694488486851
"606",2020-03-06,"C","Median",0.0132398568019093,0.0873093056505944
"607",2020-03-07,"C","Median",0.0260223726154514,0.113331678266046
"608",2020-03-08,"C","Median",0.0746560111012485,0.187987689367294
"609",2020-03-09,"C","Median",0,0.187987689367294
"610",2020-03-10,"C","Median",0.018609785202864,0.206597474570158
"611",2020-03-11,"C","Median",0.026605123198202,0.23320259776836
"612",2020-03-12,"C","Median",0.030602792195871,0.263805389964231
"613",2020-03-13,"C","Median",0,0.263805389964231
"614",2020-03-14,"C","Median",0.018609785202864,0.282415175167095
"615",2020-03-15,"C","Median",0.026605123198202,0.309020298365297
"616",2020-03-16,"C","Median",0.030602792195871,0.339623090561168
"617",2020-03-17,"C","Median",0,0.339623090561168
"618",2020-03-18,"C","Median",0.018609785202864,0.358232875764032
"619",2020-03-19,"C","Median",0.026605123198202,0.384837998962234
"620",2020-03-20,"C","Median",0.030602792195871,0.415440791158105
"621",2020-03-21,"C","Median",0.0502125773987349,0.46565336855684
"622",2020-03-22,"C","Median",0.0502125773987349,0.515865945955575
"623",2020-03-23,"C","Median",0.136893368359187,0.652759314314762
"624",2020-03-24,"C","Median",0.136893368359187,0.789652682673949
"625",2020-03-25,"C","Median",0.136893368359187,0.926546051033135
"626",2020-03-26,"C","Median",0.155503153562051,1.08204920459519
"627",2020-03-27,"C","Median",0.155503153562051,1.23755235815724
"628",2020-03-28,"C","Median",0.156503153562051,1.39405551171929
"629",2020-03-29,"C","Median",0.155503153562051,1.54955866528134
"630",2020-03-30,"C","Median",0.155503153562051,1.70506181884339
"631",2020-03-31,"C","Median",0.155503153562051,1.86056497240544
"632",2020-04-01,"C","Median",0.155503153562051,2.01606812596749
"633",2020-04-02,"C","Median",0.155503153562051,2.17157127952954
"634",2020-04-03,"C","Median",0.163498491557389,2.33506977108693
"635",2020-04-04,"C","Median",0.163498491557389,2.49856826264432
"636",2020-04-05,"C","Median",0.164498491557389,2.66306675420171
"637",2020-04-06,"C","Median",0.163748491557389,2.8268152457591
"638",2020-04-07,"C","Median",0.164498491557389,2.99131373731649
"639",2020-04-08,"C","Median",0.164498491557389,3.15581222887388
"640",2020-04-09,"C","Median",0.164498491557389,3.32031072043126
"641",2020-04-10,"C","Median",0.164498491557389,3.48480921198865
"642",2020-04-11,"C","Median",0.164498491557389,3.64930770354604
"643",2020-04-12,"C","Median",0.183108276760253,3.83241598030629
"644",2020-04-13,"C","Median",0.183108276760253,4.01552425706655
"645",2020-04-14,"C","Median",0.183108276760253,4.1986325338268
"646",2020-04-15,"C","Median",0.191103614755591,4.38973614858239
"647",2020-04-16,"C","Median",0.191103614755591,4.58083976333798
"648",2020-04-17,"C","Median",0.172493829552727,4.75333359289071
"649",2020-04-18,"C","Median",0.172493829552727,4.92582742244344
"650",2020-04-19,"C","Median",0.172493829552727,5.09832125199616
"651",2020-04-20,"C","Median",0.172493829552727,5.27081508154889
"652",2020-04-21,"C","Median",0.172493829552727,5.44330891110162
"653",2020-04-22,"C","Median",0.172493829552727,5.61580274065434
"654",2020-04-23,"C","Median",0.172493829552727,5.78829657020707
"655",2020-04-24,"C","Median",0.172493829552727,5.9607903997598
"656",2020-04-25,"C","Median",0.172493829552727,6.13328422931252
"657",2020-04-26,"C","Median",0.176491498550396,6.30977572786292
"658",2020-04-27,"C","Median",0.176491498550396,6.48626722641332
"659",2020-04-28,"C","Median",0.176491498550396,6.66275872496371
"660",2020-04-29,"C","Median",0.19510128375326,6.85786000871697
"661",2020-04-30,"C","Median",0.19510128375326,7.05296129247023
"662",2020-05-01,"C","Median",0.19510128375326,7.24806257622349
"663",2020-05-02,"C","Median",0.199098952750929,7.44716152897442
"664",2020-05-03,"C","Median",0.199098952750929,7.64626048172535
"665",2020-05-04,"C","Median",0.199098952750929,7.84535943447628
"666",2020-05-05,"C","Median",0.199098952750929,8.04445838722721
"667",2020-05-06,"C","Median",0.199098952750929,8.24355733997813
"668",2020-05-07,"C","Median",0.221956406951462,8.4655137469296
"669",2020-05-08,"C","Median",0.221956406951462,8.68747015388106
"670",2020-05-09,"C","Median",0.222706406951462,8.91017656083252
"671",2020-05-10,"C","Median",0.226704075949131,9.13688063678165
"672",2020-05-11,"C","Median",0.226704075949131,9.36358471273078
"673",2020-05-12,"C","Median",0.226704075949131,9.59028878867991
"674",2020-05-13,"C","Median",0.246313861151995,9.83660264983191
"675",2020-05-14,"C","Median",0.250966307452711,10.0875689572846
"676",2020-05-15,"C","Median",0.359599775310649,10.4471687325953
"677",2020-05-16,"C","Median",0.379209560513513,10.8263782931088
"678",2020-05-17,"C","Median",0.379209560513513,11.2055878536223
"679",2020-05-18,"C","Median",0.398819345716377,11.6044071993387
"680",2020-05-19,"C","Median",0.402817014714046,12.0072242140527
"681",2020-05-20,"C","Median",0.42142679991691,12.4286510139696
"682",2020-05-21,"C","Median",0.531715045077894,12.9603660590475
"683",2020-05-22,"C","Median",0.554322499278427,13.5146885583259
"684",2020-05-23,"C","Median",0.558320168276096,14.073008726602
"685",2020-05-24,"C","Median",0.57792995347896,14.650938680081
"686",2020-05-25,"C","Median",0.596539738681824,15.2474784187628
"687",2020-05-26,"C","Median",0.710825652840478,15.9583040716033
"688",2020-05-27,"C","Median",0.73843077603868,16.696734847642
"689",2020-05-28,"C","Median",0.757290561241544,17.4540254088835
"690",2020-05-29,"C","Median",0.795510131647272,18.2495355405308
"691",2020-05-30,"C","Median",0.826862923843143,19.0763984643739
"692",2020-05-31,"C","Median",0.936401169004128,20.0127996333781
"693",2020-06-01,"C","Median",0.96475629220233,20.9775559255804
"694",2020-06-02,"C","Median",1.09065607081793,22.0682119963983
"695",2020-06-03,"C","Median",1.12125944576438,23.1894714421627
"696",2020-06-04,"C","Median",1.1644761024172,24.3539475445799
"697",2020-06-05,"C","Median",1.29802657908176,25.6519741236617
"698",2020-06-06,"C","Median",1.34058904118211,26.9925631648438
"699",2020-06-07,"C","Median",1.37119241612856,28.3637555809723
"700",2020-06-08,"C","Median",1.54995780119419,29.9137133821665
"701",2020-06-09,"C","Median",1.65359534830621,31.5673087304727
"702",2020-06-10,"C","Median",1.81209675361651,33.3794054840893
"703",2020-06-11,"C","Median",1.9131433486285,35.2925488327178
"704",2020-06-12,"C","Median",2.09915407168947,37.3917029044072
"705",2020-06-13,"C","Median",2.25340955625385,39.6451124606611
"706",2020-06-14,"C","Median",2.30861980265026,41.9537322633113
"707",2020-06-15,"C","Median",2.48108029511446,44.4348125584258
"708",2020-06-16,"C","Median",2.69641047328277,47.1312230317086
